MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
262.2256,361.551,0,-134.1544,282.6326,-1,0,0,0,0,-1.568016,2.477213,-40.20881,0,-1.568016,2.733792,1,0,0,0,0,0,4.628963,-10.65935,-10.31686,-4.229548,0,-10.65935,-9.898271,-1,0,0,0,0,0,-10,49.94955,-3.335263,0,51.09147,-11.30666,1,0,0,0,0,0,0,403,0,0,144,2,209

305.4412,411.239,0,-97.77444,361.551,-1,0,0,0,0,-0.7340813,2.189203,-31.76738,0,-0.7340813,2.477213,1,0,0,0,0,0,4.392989,-11.98346,-10.78489,-39.95837,0,-11.98346,-10.31686,-0.5308816,0,0,0,0,0,-10,50.78056,-2.83157,0,49.82112,-10.941,1,0,0,0,0,0,0,403,0,0,145,2,209

338.3033,436.62,0,-54.55884,411.239,-1,0,0,0,0,-1.199499,2.023467,-5.454048,0,-0.7340813,2.189203,1,0,0,0,0,0,3.857579,-12.77444,-11.15286,-61.19488,0,-11.98346,-10.78489,1,0,0,0,0,0,-10,51.41512,-1.99307,0,49.82112,-9.288682,1,0,0,0,0,0,0,403,0,0,146,2,209

351.7171,442.8142,0,-21.69672,436.62,1,0,0,0,0,-0.7610359,2.051176,11.26642,0,-1.199499,2.023467,0.2749396,0,0,0,0,0,3.41497,-13.75376,-11.24977,-65.38622,0,-12.77444,-11.15286,1,0,0,0,0,0,-10,51.63758,-1.517232,0,48.71648,-6.538068,1,0,0,0,0,0,0,403,0,0,147,2,209

5.861881,447.3794,-8.960457,-8.282898,442.8142,1,0,0,0,0,-0.4320641,2.089335,28.74719,0,-0.4320641,2.051176,-0.2378698,0,0,0,0,0,3.688269,-14.92141,-11.31211,-63.37997,0,-14.92141,-11.24977,1,0,0,0,0,0,-10,51.8175,-1.21998,0,48.06336,-4.977129,1,0,0,0,0,0,0,403,0,0,148,2,209

53.55922,427.201,-13.64923,5.861881,447.3794,1,0,0,0,0,-0.5044212,2.137356,56.95179,0,-0.5044212,2.089335,-0.7752758,0,0,0,0,0,3.738296,-14.86636,-11.43652,-30.77863,0,-14.86636,-11.31211,1,0,0,0,0,0,-10,52.03252,-0.6596515,0,47.31889,-4.002023,1,0,0,0,0,0,0,403,0,0,149,2,209

119.2896,357.5517,-19.36526,53.55922,427.201,1,0,0,0,0,-0.07718468,1.855848,50.54797,0,-0.5044212,2.137356,-1,0,0,0,0,0,3.827567,-15.8225,-11.9117,27.76256,0,-14.86636,-11.43652,1,0,0,0,0,0,-10,52.15375,-0.3702736,0,47.31889,-2.163921,1,0,0,0,0,0,0,403,0,0,150,2,209

136.4257,330.5727,-31.34117,119.2896,357.5517,1,0,0,0,0,-0.4125729,1.661992,38.79417,0,-0.07718468,1.855848,-1,0,0,0,0,0,3.427714,-17.01333,-12.24835,43.17603,0,-15.8225,-11.9117,-1,0,0,0,0,0,-10,52.17086,-0.2163144,0,47.71037,-1.214646,1,0,0,0,0,0,0,403,0,0,151,2,209

155.0985,302.4611,-74.59082,136.4257,330.5727,1,0,0,0,0,-0.2395439,1.297386,12.41226,0,-0.2395439,1.661992,-1,0,0,0,0,0,3.020416,-18.0477,-12.81117,60.70656,0,-18.0477,-12.24835,-1,0,0,0,0,0,-10,52.03393,0.4921596,0,47.5616,-0.7095976,1,0,0,0,0,0,0,403,0,0,152,2,209

161.3497,294.5842,-93.84887,155.0985,302.4611,1,0,0,0,0,0.3695431,1.213469,-1.033073,0,0.3695431,1.297386,-0.3067022,0,0,0,0,0,2.518638,-18.87056,-13.10733,64.19953,0,-18.87056,-12.81117,-1,0,0,0,0,0,-10,51.8943,0.7113508,0,47.44156,1.61448,1,0,0,0,0,0,0,403,0,0,153,2,209

179.9333,274.5041,-114.0066,161.3497,294.5842,1,0,0,0,0,0.3866291,1.110464,-39.53595,0,0.3695431,1.213469,0.105267,0,0,0,0,0,2.362638,-19.77165,-13.73938,58.66796,0,-18.87056,-13.10733,-1,0,0,0,0,0,-10,51.01936,2.18543,0,47.44156,2.333515,1,0,0,0,0,0,0,403,0,0,154,2,209

217.2709,252.1655,-132.7076,179.9333,274.5041,1,0,0,0,0,-0.04116821,1.194987,-63.79365,0,0.3866291,1.110464,1,0,0,0,0,0,2.176087,-22.0519,-14.21881,22.98579,0,-19.77165,-13.73938,-1,0,0,0,0,0,-10,49.76742,3.273716,0,47.45721,7.169084,1,0,0,0,0,0,0,403,0,0,155,2,209

272.9409,213.8555,-126.1302,-142.7291,252.1655,-1,0,0,0,0,0.8709793,1.169494,-62.22516,0,0.8709793,1.194987,1,0,0,0,0,0,2.473194,-24.30898,-14.75944,-34.87144,0,-24.30898,-14.21881,-1,0,0,0,0,0,-10,48.37591,4.02122,0,49.25737,10.7391,1,0,0,0,0,0,0,403,0,0,156,2,209

290.4453,177.6655,-93.62214,-87.05911,213.8555,-1,0,0,0,0,0.8768368,1.032302,-52.23923,0,0.8768368,1.169494,1,0,0,0,0,0,2.427496,-25.18689,-15.24617,-55.19036,0,-25.18689,-14.75944,1,0,0,0,0,0,-10,47.32344,4.350935,0,50.61907,13.19121,1,0,0,0,0,0,0,403,0,0,157,2,209

300.3235,243.9771,-73.57322,-69.55475,177.6655,-1,0,0,0,0,1.220486,0.4831637,-35.4571,0,0.8768368,1.032302,1,0,0,0,0,0,2.172455,-26.0648,-15.63882,-69.69043,0,-25.18689,-15.24617,1,0,0,0,0,0,-10,46.03589,5.041231,0,50.61907,14.27281,1,0,0,0,0,0,0,403,0,0,158,2,209

304.6882,287.9708,-57.91385,-59.67645,243.9771,-1,0,0,0,0,1.044491,0.1232807,-11.5986,0,1.220486,0.4831637,1,0,0,0,0,0,1.250922,-27.076,-16.12453,-76.79953,0,-26.0648,-15.63882,1,0,0,0,0,0,-10,44.47244,5.571022,0,51.61213,16.53725,1,0,0,0,0,0,0,403,0,0,159,2,209

305.1978,297.8146,-38.02779,-55.3118,287.9708,-1,0,0,0,0,1.125111,-0.08980044,2.226101,0,1.125111,0.1232807,0.3760188,0,0,0,0,0,0.5543358,-29.1998,-16.34314,-78.17805,0,-29.1998,-16.12453,1,0,0,0,0,0,-10,43.58001,5.836067,0,54.91557,18.27518,1,0,0,0,0,0,0,403,0,0,160,2,209

302.7208,286.7986,-30.26563,-54.80219,297.8146,-1,0,0,0,0,1.041525,-0.7102532,30.73451,0,1.041525,-0.08980044,-0.06485323,0,0,0,0,0,0.1340617,-29.12157,-16.71174,-78.79853,0,-29.12157,-16.34314,1,0,0,0,0,0,-10,41.62963,6.214999,0,55.51715,19.14463,1,0,0,0,0,0,0,403,0,0,161,2,209

292.254,253.2361,-23.59937,-57.27917,286.7986,-1,0,0,0,0,1.350441,-1.686132,57.59848,0,1.041525,-0.7102532,-0.9843699,0,0,0,0,0,-1.01936,-31.4337,-16.91346,-82.49725,0,-29.12157,-16.71174,1,0,0,0,0,0,-10,39.50582,6.588832,0,55.51715,20.38768,1,0,0,0,0,0,0,403,0,0,162,2,209

242.1836,212.6839,-17.22076,-67.74603,253.2361,-1,0,0,0,0,0.9373226,-3.112094,76.89426,0,1.350441,-1.686132,-1,0,0,0,0,0,-2.744241,-33.42421,-16.93972,-123.558,0,-31.4337,-16.91346,1,0,0,0,0,0,-10,37.19181,7.175454,0,57.83472,21.614,1,0,0,0,0,0,0,403,0,0,163,2,209

162.4299,170.4411,0,-117.8164,212.6839,-1,0,0,0,0,0.3399506,-4.791655,67.49995,0,0.3399506,-3.112094,-1,0,0,0,0,0,-5.687137,-34.35718,-16.69098,170.6723,0,-34.35718,-16.93972,1,0,0,0,0,0,-10,34.59869,8.065531,0,62.33412,23.53836,1,0,0,0,0,0,0,403,0,0,164,2,209

144.1008,132.9232,22.18698,162.4299,170.4411,1,0,0,0,0,-0.1826611,-6.098807,48.93254,0,-0.1826611,-4.791655,-1,0,0,0,0,0,-8.960475,-36.53603,-16.04536,164.627,0,-36.53603,-16.69098,-1,0,0,0,0,0,-10,31.57034,9.431337,0,65.24608,26.45817,1,0,0,0,0,0,0,403,0,0,165,2,209

136.2529,100.0459,0,144.1008,132.9232,1,0,0,0,0,-0.2692146,-6.723225,30.75576,0,-0.1826611,-6.098807,-1,0,0,0,0,0,-10,-38.50337,-15.20326,170.0291,0,-36.53603,-16.04536,-1,0,0,0,0,0,-10,28.03094,11.0141,0,65.24608,30.93856,1,0,0,0,0,0,0,403,0,0,166,2,209

133.9145,68.93584,0,136.2529,100.0459,1,0,0,0,0,-1.313877,-6.47712,23.40295,0,-0.2692146,-6.723225,-1,0,0,0,0,0,-10,-39.62467,-14.97893,172.401,0,-38.50337,-15.20326,-1,0,0,0,0,0,-10,26.13555,11.40721,0,67.87944,36.13064,1,0,0,0,0,0,0,403,0,0,167,2,209

132.8479,14.19454,0,133.9145,68.93584,1,0,0,0,0,-1.489873,-5.868675,9.239586,0,-1.489873,-6.47712,-1,0,0,0,0,0,-10,-40.63587,-14.23272,176.7811,0,-40.63587,-14.97893,-1,0,0,0,0,0,-10,22.12803,12.27562,0,74.22076,37.42022,1,0,0,0,0,0,0,403,0,0,168,2,209

136.0957,-39.16976,0,132.8479,14.19454,1,0,0,0,0,-2.170832,-5.166427,-4.733082,0,-2.170832,-5.868675,-0.5964271,0,0,0,0,0,-10,-41.49061,-13.62779,179.2522,0,-41.49061,-14.23272,-1,0,0,0,0,0,-10,17.91619,12.79657,0,77.66579,40.26896,1,0,0,0,0,0,0,403,0,0,169,2,209

144.9416,-97.15349,0,136.0957,-39.16976,1,0,0,0,0,-2.366879,-4.565814,-18.81179,0,-2.170832,-5.166427,-0.1632745,0,0,0,0,0,-10,-43.64628,-13.0775,177.4942,0,-41.49061,-13.62779,-1,0,0,0,0,0,-10,13.57966,13.11187,0,77.66579,41.97788,1,0,0,0,0,0,0,403,0,0,170,2,209

162.5592,-158.4904,0,144.9416,-97.15349,1,0,0,0,0,-3.001393,-4.090052,-31.94899,0,-2.366879,-4.565814,0.2988372,0,0,0,0,0,-9.171877,-44.82264,-12.57101,167.2827,0,-43.64628,-13.0775,-1,0,0,0,0,0,-10,9.102546,13.62424,0,81.55516,43.01217,1,0,0,0,0,0,0,403,0,0,171,2,209

206.7588,-235.1822,0,162.5592,-158.4904,1,0,0,0,0,-3.609997,-2.943709,-38.16658,0,-3.609997,-4.090052,0.7278234,0,0,0,0,0,-8.646696,-45.73243,-12.30582,132.5392,0,-45.73243,-12.57101,-1,0,0,0,0,0,-10,2.477276,15.54558,0,90.58858,44.69297,1,0,0,0,0,0,0,403,0,0,172,2,209

231.2774,-4.531789,-31.12262,-153.2412,-235.1822,-1,0,0,0,0,-4.157475,-0.5828766,-39.30968,0,-4.157475,-2.943709,0.976274,0,0,0,0,0,-6.673865,-46.6741,-12.91885,101.3514,0,-46.6741,-12.30582,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,96.86858,50.99573,1,0,0,0,0,0,0,403,0,0,173,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.157475,-0.5828766,1,0,0,0,0,0,-2.285078,-48.67332,-12.91885,101.3514,0,-46.6741,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,96.86858,56.85908,1,0,0,0,0,0,0,403,0,0,174,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,175,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,176,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,177,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,178,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,179,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,180,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,181,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,182,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,183,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,184,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,185,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,186,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,187,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,188,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,189,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,190,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,191,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,192,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,193,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,194,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,195,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,196,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,197,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,198,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,199,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,200,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,201,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,202,2,209

231.2774,-4.531789,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,-0.5828766,-39.30968,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,-12.91885,101.3514,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,-2.0764,17.33297,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,203,2,209

0,0,0,-128.7226,-4.531789,-1,0,0,0,0,-4.1829,0,0,0,-4.1829,-0.5828766,1,0,0,0,0,0,-2.292426,-48.67332,0,0,0,-48.67332,-12.91885,-1,0,0,0,0,0,-10,0,0,0,101.5925,56.85908,1,0,0,0,0,0,0,403,0,0,204,2,209

158.1492,40.84406,0,0,0,0,0,0,0,0,-0.762622,0.2403639,2.497176,0,-0.762622,0,-0.00683233,0,0,0,0,0,-0.2203978,-0.2346839,0.3196414,-2.54647,0,-0.2346839,0,-0.03102615,0,0,0,0,0,-0.3372408,0.9492027,-3.543333,0,99.30119,0,1,0,0,0,0,0,0,403,0,0,205,2,209

162.9566,59.72548,3.953729,158.1492,40.84406,1,0,0,0,0,-0.3412431,0.4945455,5.88958,0,-0.762622,0.2403639,-0.07039286,0,0,0,0,0,0.2264387,-0.3129119,0.6808554,-8.532029,0,-0.2346839,0.3196414,0.2866562,0,0,0,0,0,0.5693579,2.21339,-4.419854,0,99.30119,-11.62355,1,0,0,0,0,0,0,403,0,0,206,2,209

165.6401,30.46682,0,162.9566,59.72548,1,0,0,0,0,-0.413599,0.6325922,9.670297,0,-0.3412431,0.4945455,-0.157134,0,0,0,0,0,0.8207409,-0.2578588,0.8061751,-13.86652,0,-0.3129119,0.6808554,0.9212406,0,0,0,0,0,1.481456,3.647713,-4.892574,0,98.33098,-14.49889,1,0,0,0,0,0,0,403,0,0,207,2,209

165.8965,-1.113451,0,165.6401,30.46682,1,0,0,0,0,-0.1628418,0.8379709,13.05524,0,-0.1628418,0.6325922,-0.267029,0,0,0,0,0,1.128928,-0.4925426,0.9927428,-17.82094,0,-0.4925426,0.8061751,1,0,0,0,0,0,1.578771,5.179163,-5.132293,0,95.78178,-16.0496,1,0,0,0,0,0,0,403,0,0,208,2,209

162.0888,-36.60697,0,165.8965,-1.113451,1,0,0,0,0,-0.3075535,1.095598,15.35692,0,-0.3075535,0.8379709,-0.3591764,0,0,0,0,0,1.468905,-0.3824363,1.140716,-19.88111,0,-0.3824363,0.9927428,1,0,0,0,0,0,2.266155,6.816845,-5.27512,0,94.29284,-16.83598,1,0,0,0,0,0,0,403,0,0,209,2,209

155.8054,-59.14011,0,162.0888,-36.60697,1,0,0,0,0,-0.3686798,1.374364,16.73454,0,-0.3075535,1.095598,-0.4156817,0,0,0,0,0,1.947834,-0.3505578,1.278897,-19.31798,0,-0.3824363,1.140716,1,0,0,0,0,0,2.685852,8.486935,-5.32593,0,94.29284,-17.3045,1,0,0,0,0,0,0,403,0,0,210,2,209

147.7216,-76.50563,0,155.8054,-59.14011,1,0,0,0,0,-0.1032419,1.670164,17.38728,0,-0.3686798,1.374364,-0.4428705,0,0,0,0,0,2.448394,-0.2955048,1.345376,-16.80756,0,-0.3505578,1.278897,1,0,0,0,0,0,3.123583,10.19546,-5.341672,0,92.20233,-17.47118,1,0,0,0,0,0,0,403,0,0,211,2,209

138.2029,-91.38087,0,147.7216,-76.50563,1,0,0,0,0,-0.09201241,1.956072,17.43238,0,-0.09201241,1.670164,-0.4436808,0,0,0,0,0,3.078244,-0.3186796,1.288541,-12.74953,0,-0.3186796,1.345376,1,0,0,0,0,0,3.357949,11.93315,-5.361081,0,89.74317,-17.52282,1,0,0,0,0,0,0,403,0,0,212,2,209

122.0785,-109.8929,0,138.2029,-91.38087,1,0,0,0,0,-0.1531382,2.251481,16.77059,0,-0.1531382,1.956072,-0.4290494,0,0,0,0,0,3.592081,-0.2868011,0.9443049,-4.524532,0,-0.2868011,1.288541,1,0,0,0,0,0,3.242554,14.5356,-5.456277,0,87.65266,-17.58649,1,0,0,0,0,0,0,403,0,0,213,2,209

110.5918,-118.9223,0,122.0785,-109.8929,1,0,0,0,0,0.02526331,2.28046,16.20898,0,-0.1531382,2.251481,-0.3915097,0,0,0,0,0,4.141246,-0.4664316,0.5706354,1.910532,0,-0.2868011,0.9443049,0.6247473,0,0,0,0,0,2.266199,16.2539,-5.588969,0,87.65266,-17.89877,1,0,0,0,0,0,0,403,0,0,214,2,209

98.97477,-124.7138,0,110.5918,-118.9223,1,0,0,0,0,1.049872,2.123705,15.85675,0,0.02526331,2.28046,-0.3708315,0,0,0,0,0,4.246676,-0.4896064,0.1356089,8.704276,0,-0.4664316,0.5706354,-0.08853168,0,0,0,0,0,0.9482308,17.94614,-5.763719,0,85.10346,-18.33405,1,0,0,0,0,0,0,403,0,0,215,2,209

86.67366,-129.3213,0,98.97477,-124.7138,1,0,0,0,0,0.9051609,1.765639,15.8841,0,0.9051609,2.123705,-0.3597663,0,0,0,0,0,4.20956,-0.3795004,-0.3120423,15.66625,0,-0.3795004,0.1356089,-0.8301355,0,0,0,0,0,-0.1607144,19.71012,-5.955347,0,81.16256,-18.9073,1,0,0,0,0,0,0,403,0,0,216,2,209

