MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
220.6035,-154.3072,224.7089,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1362,2,213
220.6035,-154.3072,226.9662,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1363,2,213
220.6035,-154.3072,230.8262,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1364,2,213
220.6035,-154.3072,232.4718,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1365,2,213
220.6035,-154.3072,233.9528,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1366,2,213
220.6035,-154.3072,235.2857,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1367,2,213
220.6035,-154.3072,237.565,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1368,2,213
220.6035,-154.3072,238.5367,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1369,2,213
220.6035,-154.3072,239.4112,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1370,2,213
220.6035,-154.3072,240.1983,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1371,2,213
220.6035,-154.3072,241.5442,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1372,2,213
220.6035,-154.3072,242.118,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1373,2,213
220.6035,-154.3072,242.6344,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1374,2,213
220.6035,-154.3072,243.0992,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1375,2,213
220.6035,-154.3072,243.8939,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1376,2,213
220.6035,-154.3072,244.2327,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1377,2,213
220.6035,-154.3072,244.5377,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1378,2,213
220.6035,-154.3072,244.8121,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1379,2,213
220.6035,-154.3072,245.2814,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1380,2,213
220.6035,-154.3072,245.4814,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1381,2,213
220.6035,-154.3072,245.6615,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1382,2,213
220.6035,-154.3072,245.8235,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1383,2,213
220.6035,-154.3072,246.1007,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1384,2,213
220.6035,-154.3072,246.2188,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1385,2,213
220.6035,-154.3072,246.3251,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1386,2,213
220.6035,-154.3072,246.4208,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1387,2,213
220.6035,-154.3072,246.5844,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1388,2,213
220.6035,-154.3072,246.6542,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,7,0,0,1389,2,213
220.6035,-154.3072,246.717,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,8,0,0,1390,2,213
220.6035,-154.3072,246.7735,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,8,0,0,1391,2,213
220.6035,-154.3072,246.8701,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,8,0,0,1392,2,213
220.6035,-154.3072,246.9113,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,8,0,0,1393,2,213
220.6035,-154.3072,246.9484,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,8,0,0,1394,2,213
220.6035,-154.3072,246.9818,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,8,0,0,1395,2,213
220.6035,-154.3072,247.0388,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,-3.671549,-49.42368,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,-3.427375,-95.32417,0,1184.285,-3.427375,1,0,0,0,0,0,10,-0.6173506,23.87193,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,8,0,0,1396,2,213
156.1418,24.1506,247.0631,-139.3965,-154.3072,-1,0,0,0,0,-192.8503,0.09664514,1.553412,0,-192.8503,-3.671549,1,0,0,0,0,0,-10,1184.285,0.08192655,0.3947219,0,1184.285,-3.427375,1,0,0,0,0,0,10,0.3604915,-2.720074,0,100.2888,78.30949,1,0,0,0,0,0.2888336,0,0,8,0,0,1397,2,213
160.2339,51.14925,254.4735,156.1418,24.1506,1,0,0,0,0,0.3231132,0.341091,3.628224,0,-192.8503,0.09664514,-0.3581558,0,0,0,0,0,-10,-0.2897371,0.002326825,2.950253,0,1184.285,0.08192655,0.8836856,0,0,0,0,0,10,1.441657,-4.056083,0,100.2888,-8.92293,1,0,0,0,0,-1.060259,0,0,8,0,0,1398,2,213
163.04,58.666,203.8896,160.2339,51.14925,1,0,0,0,0,0.2507573,0.4717342,5.394102,0,0.3231132,0.341091,-0.08992343,0,0,0,0,0,0.7274678,-0.2346839,-0.07833359,5.353234,0,-0.2897371,0.002326825,-0.3091205,0,0,0,0,0,-0.4097527,2.120055,-4.487455,0,98.93974,-13.30557,1,0,0,0,0,-1.804728,0,0,8,0,0,1399,2,213
168.4946,37.69675,114.5922,163.04,58.666,1,0,0,0,0,0.3343431,0.6880426,9.718879,0,0.3343431,0.4717342,-0.137785,0,0,0,0,0,0.973579,-0.3129119,-0.4650339,12.20307,0,-0.3129119,-0.07833359,-0.543964,0,0,0,0,0,-0.671832,3.643419,-4.987503,0,97.5937,-14.72065,1,0,0,0,0,-2.406304,0,0,8,0,0,1400,2,213
168.9439,-23.14643,76.35495,168.4946,37.69675,1,0,0,0,0,0.09136558,0.9868059,14.64847,0,0.09136558,0.6880426,-0.2608155,0,0,0,0,0,1.305476,-0.4143147,-1.044288,19.8624,0,-0.4143147,-0.4650339,-1,0,0,0,0,0,-1.914346,5.285488,-5.180477,0,96.01472,-16.361,1,0,0,0,0,-3.985285,0,0,8,0,0,1401,2,213
164.987,-68.08675,41.29375,168.9439,-23.14643,1,0,0,0,0,0.4403887,1.35791,21.01201,0,0.09136558,0.9868059,-0.3964154,0,0,0,0,0,1.860877,-0.4374895,-1.582455,23.09214,0,-0.4143147,-1.044288,-1,0,0,0,0,0,-3.557284,6.961117,-5.168343,0,96.01472,-16.99404,1,0,0,0,0,-5.69997,0,0,8,0,0,1402,2,213
161.6677,-83.6471,10.56821,164.987,-68.08675,1,0,0,0,0,0.04146957,1.548367,24.54087,0,0.4403887,1.35791,-0.569172,0,0,0,0,0,2.651627,-0.405611,-1.828328,22.68855,0,-0.4374895,-1.582455,-1,0,0,0,0,0,-5.116988,7.795616,-5.131811,0,94.30003,-16.95423,1,0,0,0,0,-7.421843,0,0,8,0,0,1403,2,213
152.6629,-102.3378,0,161.6677,-83.6471,1,0,0,0,0,1.054849,1.951844,31.53219,0,1.054849,1.548367,-0.6711647,0,0,0,0,0,3.183265,-0.405611,-2.281004,17.68103,0,-0.405611,-1.828328,-1,0,0,0,0,0,-5.768548,9.439901,-5.006796,0,91.47224,-16.83439,1,0,0,0,0,-8.527765,0,0,8,0,0,1404,2,213
134.4046,-107.7318,0,152.6629,-102.3378,1,0,0,0,0,1.247931,2.638924,39.11065,0,1.247931,1.951844,-0.853835,0,0,0,0,0,3.98913,-0.2955048,-2.752775,0.7073455,0,-0.2955048,-2.281004,-1,0,0,0,0,0,-6.894252,11.78506,-4.782534,0,89.61465,-16.42429,1,0,0,0,0,-10.38534,0,0,8,0,0,1405,2,213
122.3081,-99.8147,0,134.4046,-107.7318,1,0,0,0,0,1.105625,3.153123,40.7662,0,1.247931,2.638924,-1,0,0,0,0,0,5.266411,-1.376225,-2.896498,-13.4384,0,-0.2955048,-2.752775,-0.8224508,0,0,0,0,0,-8.232336,13.13729,-4.632411,0,89.61465,-15.68862,1,0,0,0,0,-12.55024,0,0,8,0,0,1406,2,213
107.7489,-79.55977,0,122.3081,-99.8147,1,0,0,0,0,1.527004,4.063253,39.43672,0,1.105625,3.153123,-1,0,0,0,0,0,6.18118,-1.454453,-2.903693,-34.74015,0,-1.376225,-2.896498,0.3163324,0,0,0,0,0,-10,14.95582,-4.371703,0,87.44976,-15.19616,1,0,0,0,0,-13.52046,0,0,8,0,0,1407,2,213
101.1102,-62.90702,0,107.7489,-79.55977,1,0,0,0,0,2.468028,4.781193,37.26204,0,2.468028,4.063253,-0.9746966,0,0,0,0,0,8.266847,-1.3994,-2.781338,-48.1483,0,-1.3994,-2.903693,1,0,0,0,0,0,-10,16.06193,-4.113925,0,84.62915,-14.34093,1,0,0,0,0,-15.37085,0,0,8,0,0,1408,2,213
95.37192,-34.18039,0,101.1102,-62.90702,1,0,0,0,0,2.380991,5.858373,34.13558,0,2.380991,4.781193,-0.8582565,0,0,0,0,0,9.576344,-1.634084,-2.525146,-65.10545,0,-1.634084,-2.781338,1,0,0,0,0,0,-10,17.53406,-3.567688,0,83.19306,-13.49532,1,0,0,0,0,-16.80694,0,0,8,0,0,1409,2,213
93.39301,-14.4628,0,95.37192,-34.18039,1,0,0,0,0,3.157249,6.546414,33.12374,0,2.380991,5.858373,-0.748203,0,0,0,0,0,10,-2.613402,-2.32327,-72.45446,0,-1.634084,-2.525146,1,0,0,0,0,0,-9.510251,18.38352,-3.079833,0,83.19306,-11.70344,1,0,0,0,0,-18.13014,0,0,8,0,0,1410,2,213
91.90263,11.23964,0,93.39301,-14.4628,1,0,0,0,0,3.832836,7.506466,33.83644,0,3.157249,6.546414,-0.7168359,0,0,0,0,0,10,-2.613402,-1.985053,-78.26102,0,-2.613402,-2.32327,1,0,0,0,0,0,-10,19.36227,-2.212317,0,81.86987,-10.10308,1,0,0,0,0,-18.86742,0,0,8,0,0,1411,2,213
91.33906,30.2181,0,91.90263,11.23964,1,0,0,0,0,3.760481,8.329656,36.82277,0,3.760481,7.506466,-0.7389297,0,0,0,0,0,10,-2.558349,-1.723328,-79.54922,0,-2.558349,-1.985053,1,0,0,0,0,0,-9.306552,19.97405,-1.335376,0,80.38811,-7.257284,1,0,0,0,0,-19.61189,0,0,8,0,0,1412,2,213
91.25351,37.80219,0,91.33906,30.2181,1,0,0,0,0,5.594157,8.807899,39.64574,0,5.594157,8.329656,-0.8315057,0,0,0,0,0,10,-2.668455,-1.61297,-78.47508,0,-2.668455,-1.723328,1,0,0,0,0,0,-8.722443,20.20045,-0.7768841,0,80.03384,-4.380567,1,0,0,0,0,-19.96615,0,0,8,0,0,1413,2,213
91.49452,41.7731,0,91.25351,37.80219,1,0,0,0,0,5.93195,9.391176,44.1573,0,5.594157,8.807899,-0.919018,0,0,0,0,0,10,-2.668455,-1.561768,-74.5768,0,-2.668455,-1.61297,1,0,0,0,0,0,-8.409435,20.2996,-0.03499578,0,80.03384,-2.548491,1,0,0,0,0,-20.33479,0,0,8,0,0,1414,2,213
92.17442,36.58957,0,91.49452,41.7731,1,0,0,0,0,6.370416,9.887748,48.2619,0,5.93195,9.391176,-1,0,0,0,0,0,10,-3.647773,-1.641217,-68.21318,0,-2.668455,-1.561768,1,0,0,0,0,0,-8.264211,20.16629,0.603794,0,79.66521,-0.1148001,1,0,0,0,0,-21.28935,0,0,8,0,0,1415,2,213
93.01785,17.00676,0,92.17442,36.58957,1,0,0,0,0,7.782714,10.46011,51.65915,0,7.782714,9.887748,-1,0,0,0,0,0,10,-3.679651,-1.952443,-57.2926,0,-3.679651,-1.641217,1,0,0,0,0,0,-9.942642,19.72108,1.276348,0,79.3266,1.980686,1,0,0,0,0,-20.6734,0,0,8,0,0,1416,2,213
92.81531,1.838836,0,93.01785,17.00676,1,0,0,0,0,9.293279,10.73633,52.18225,0,9.293279,10.46011,-1,0,0,0,0,0,10,-3.500021,-2.196077,-51.31114,0,-3.500021,-1.952443,1,0,0,0,0,0,-10,19.41291,1.530221,0,80.03259,4.186933,1,0,0,0,0,-19.96741,0,0,8,0,0,1417,2,213
89.25522,-39.30729,0,92.81531,1.838836,1,0,0,0,0,9.648157,11.30411,50.32235,0,9.293279,10.73633,-1,0,0,0,0,0,10,-4.40111,-2.906017,-39.5416,0,-3.500021,-2.196077,1,0,0,0,0,0,-10,18.6817,1.813405,0,80.03259,5.019735,1,0,0,0,0,-20.32039,0,0,8,0,0,1418,2,213
82.80103,-75.12456,0,89.25522,-39.30729,1,0,0,0,0,11.13281,11.74669,46.06202,0,9.648157,11.30411,-1,0,0,0,0,0,10,-4.488042,-3.675476,-31.48049,0,-4.40111,-2.906017,1,0,0,0,0,0,-10,18.12001,1.709734,0,79.67961,5.948693,1,0,0,0,0,-18.95997,0,0,8,0,0,1419,2,213
72.75334,-111.1351,0,82.80103,-75.12456,1,0,0,0,0,12.13496,12.15947,38.86459,0,12.13496,11.74669,-1,0,0,0,0,0,10,-4.464867,-4.736388,-23.27231,0,-4.464867,-3.675476,1,0,0,0,0,0,-10,17.66633,1.115399,0,81.28015,5.608613,1,0,0,0,0,-18.71984,0,0,8,0,0,1420,2,213
64.16703,-131.6653,0,72.75334,-111.1351,1,0,0,0,0,13.29305,12.32058,32.36058,0,13.29305,12.15947,-0.8948024,0,0,0,0,0,10,-4.574974,-5.600671,-17.14816,0,-4.574974,-4.736388,1,0,0,0,0,0,-10,17.54065,0.2913724,0,81.66317,3.658955,1,0,0,0,0,-18.33683,0,0,8,0,0,1421,2,213
48.45574,-151.9042,0,64.16703,-131.6653,1,0,0,0,0,14.70776,12.10946,20.4604,0,13.29305,12.32058,-0.6931781,0,0,0,0,0,10,-5.797678,-6.922196,-5.768958,0,-4.574974,-5.600671,0.6576303,0,0,0,0,0,-10,17.91356,-1.823628,0,81.66317,0.9558182,1,0,0,0,0,-18.39684,0,0,8,0,0,1422,2,213
35.96832,-157.7269,0,48.45574,-151.9042,1,0,0,0,0,16.0477,11.50668,12.09962,0,14.70776,12.10946,-0.3242725,0,0,0,0,0,10,-5.774504,-7.452418,3.80543,0,-5.797678,-6.922196,-0.3892559,0,0,0,0,0,-10,18.76473,-3.802119,0,81.60316,-5.98223,1,0,0,0,0,-18.52536,0,0,8,0,0,1423,2,213
21.58924,-160.708,0,35.96832,-157.7269,1,0,0,0,0,17.07817,10.58206,4.928103,0,17.07817,11.50668,-0.06508812,0,0,0,0,0,10,-6.675593,-7.321008,15.00058,0,-6.675593,-7.452418,-1,0,0,0,0,0,-10,20.24354,-5.968134,0,80.38438,-12.47247,1,0,0,0,0,-19.61562,0,0,8,0,0,1424,2,213
357.7048,-172.6837,0,21.58924,-160.708,1,0,0,0,0,17.92678,9.420284,-0.00413319,0,17.92678,10.58206,0.1572288,0,0,0,0,0,10,-7.709965,-6.057926,28.88872,0,-7.709965,-7.321008,-1,0,0,0,0,0,-10,23.31661,-8.288506,0,79.80565,-19.57787,1,0,0,0,0,-20.19436,0,0,8,0,0,1425,2,213
340.743,-188.2587,-1.273534,-2.295197,-172.6837,-1,0,0,0,0,19.06088,9.02234,1.045713,0,17.92678,9.420284,0.3101281,0,0,0,0,0,10,-7.544805,-4.863508,34.47667,0,-7.709965,-6.057926,-1,0,0,0,0,0,-10,25.55786,-9.166134,0,79.80565,-27.18962,1,0,0,0,0,-23.90232,0,0,8,0,0,1426,2,213
316.0363,-208.5495,0,-19.25705,-188.2587,-1,0,0,0,0,20.10258,9.018805,7.888364,0,19.06088,9.02234,0.2775829,0,0,0,0,0,10,-8.46907,-3.276186,37.15369,0,-7.544805,-4.863508,-1,0,0,0,0,0,-10,29.34358,-9.612922,0,76.09767,-30.06858,1,0,0,0,0,-26.33863,0,0,8,0,0,1427,2,213
305.0983,-115.0309,0,-43.96365,-208.5495,-1,0,0,0,0,20.54642,9.02317,11.15151,0,20.54642,9.018805,0.0654607,0,0,0,0,0,10,-8.593647,-2.82554,36.01432,0,-8.593647,-3.276186,-1,0,0,0,0,0,-10,31.69558,-9.821541,0,69.99906,-31.53423,1,0,0,0,0,-30.00094,0,0,8,0,0,1428,2,213
301.4242,24.53427,0,-54.9017,-115.0309,-1,0,0,0,0,21.5622,8.979291,10.36715,0,21.5622,9.02317,-0.03569679,0,0,0,0,0,10,-9.784474,-2.475549,32.65974,0,-9.784474,-2.82554,-1,0,0,0,0,0,-10,35.58874,-9.787607,0,68.21718,-32.21858,1,0,0,0,0,-31.78282,0,0,8,0,0,1429,2,213
311.8156,135.3116,0,-58.57581,24.53427,-1,0,0,0,0,22.03195,8.931027,4.001833,0,21.5622,8.979291,-0.01138163,0,0,0,0,0,10,-9.642489,-2.339573,27.07953,0,-9.784474,-2.475549,-1,0,0,0,0,0,-10,39.45924,-9.513836,0,68.21718,-32.10727,1,0,0,0,0,-36.09956,0,0,8,0,0,1430,2,213
324.2749,188.428,0,-48.18439,135.3116,-1,0,0,0,0,23.65979,8.91959,-1.439553,0,22.03195,8.931027,0.1859432,0,0,0,0,0,10,-9.610611,-2.304302,21.11966,0,-9.642489,-2.339573,-1,0,0,0,0,0,-10,41.62446,-9.28759,0,63.90044,-31.20919,1,0,0,0,0,-40.03327,0,0,8,0,0,1431,2,213
348.9037,244.0671,0,-35.7251,188.428,-1,0,0,0,0,24.34661,8.929364,-8.085861,0,24.34661,8.91959,0.3546261,0,0,0,0,0,10,-9.633785,-2.341154,8.190277,0,-9.633785,-2.304302,-1,0,0,0,0,0,-10,45.00656,-8.864567,0,57.8834,-30.46701,1,0,0,0,0,-42.1166,0,0,8,0,0,1432,2,213
9.039711,267.7979,0,-11.09625,244.0671,1,0,0,0,0,25.55548,8.952102,-9.530967,0,25.55548,8.929364,0.5606617,0,0,0,0,0,10,-10.71451,-2.417272,-3.068109,0,-10.71451,-2.341154,-1,0,0,0,0,0,-10,46.96248,-8.473493,0,54.24394,-29.07933,1,0,0,0,0,-45.75606,0,0,8,0,0,1433,2,213
