DateTime,PitchVelocityRadsPerS,RollVelocityRadsPerS,YawVelocityRadsPerS,PitchDegrees,RollDegrees,MagHeadingDegrees,LatitudeDegrees,LongitudeDegrees,ZAltitudeFtAgl,YVelocityNEDFrameMs,ZVelocityNEDFrameMs,XVelocityNEDFrameMs
11.48.18.510314, 5.958915E-05,-0.0001411203,0,-1.222471,0.2339822,122.2263,47.50046,-122.2169,0.09295066,0,0.0005317191,0
11.48.18.592318, -0.0002466518,6.389925E-05,0,-1.223181,0.2341663,122.2263,47.50046,-122.2169,0.09298592,0,-0.0002072701,0
11.48.18.669323, 0.0001475381,0.0001610872,0,-1.222757,0.2346301,122.2263,47.50046,-122.2169,0.09297223,0,8.308592E-05,0
11.48.18.747327, -9.418322E-05,-9.580663E-05,0,-1.223028,0.2343542,122.2263,47.50046,-122.2169,0.09298377,0,-6.337921E-05,0
11.48.18.823332, 0.0001907413,-0.0002194117,0,-1.222478,0.2337224,122.2263,47.50046,-122.2169,0.09299398,0,-6.190502E-05,0
11.48.18.902336, -7.289367E-05,0.0003340764,0,-1.222688,0.2346843,122.2263,47.50046,-122.2169,0.09295648,0,0.0002341059,0
11.48.18.983341, 0.0002024416,-1.657719E-05,0,-1.222106,0.2346366,122.2263,47.50046,-122.2169,0.09291656,0,0.0002420977,0
11.48.19.068346, -1.92282E-06,-0.0001755077,0,-1.222111,0.2341312,122.2263,47.50046,-122.2169,0.09297677,0,-0.0003585847,0
11.48.19.147350, 0.0001657788,5.163728E-05,0,-1.221634,0.2342798,122.2263,47.50046,-122.2169,0.09296279,0,8.479051E-05,0
11.48.19.225355, -0.0001798265,0.0001585174,0,-1.222152,0.2347362,122.2263,47.50046,-122.2169,0.09294951,0,8.722317E-05,0
11.48.19.305359, 0.000109128,-9.477934E-05,0,-1.221837,0.2344633,122.2263,47.50046,-122.2169,0.09291008,0,0.0002391766,0
11.48.19.389364, -8.716467E-05,-0.0002153135,0,-1.222088,0.2338434,122.2263,47.50046,-122.2169,0.09297037,0,-0.0003591096,0
11.48.19.476369, 8.860879E-05,2.650939E-05,0,-1.221833,0.2339197,122.2263,47.50046,-122.2169,0.09295647,0,8.431351E-05,0
11.48.19.547373, -0.0002520285,0.0001383518,0,-1.222559,0.2343181,122.2263,47.50046,-122.2169,0.09294324,0,8.693786E-05,0
11.48.19.614377, 3.918445E-05,-0.0001141547,0,-1.222446,0.2339894,122.2263,47.50046,-122.2169,0.09290386,0,0.0002388434,0
11.48.19.684381, -0.0002494078,7.762895E-05,0,-1.223164,0.234213,122.2263,47.50046,-122.2169,0.09298883,0,-0.000508772,0
11.48.19.751385, 0.0001078999,0.0001684173,0,-1.222853,0.2346978,122.2263,47.50046,-122.2169,0.09292626,0,0.0003795234,0
11.48.19.819388, -0.000145993,-9.095963E-05,0,-1.223274,0.234436,122.2263,47.50046,-122.2169,0.09288751,0,0.0002416845,0
11.48.19.886392, 0.0002710637,9.868359E-05,0,-1.222493,0.2347201,122.2263,47.50046,-122.2169,0.09292134,0,-0.000205212,0
11.48.19.957396, 3.995353E-05,-0.0001208051,0,-1.222378,0.2343723,122.2263,47.50046,-122.2169,0.09298225,0,-0.0003627953,0
11.48.20.026400, -0.0002207654,-0.0002304095,0,-1.223014,0.2337089,122.2263,47.50046,-122.2169,0.09294434,0,0.000229957,0
11.48.20.097404, 0.0001497695,1.586013E-05,0,-1.222583,0.2337545,122.2263,47.50046,-122.2169,0.09288066,0,0.0003920222,0
11.48.20.169409, -4.923674E-05,0.0004436192,0,-1.222725,0.2350318,122.2263,47.50046,-122.2169,0.09293912,0,-0.0003546347,0
11.48.20.241413, 0.0002119758,4.275942E-05,0,-1.222114,0.2351549,122.2263,47.50046,-122.2169,0.09290134,0,0.0002358652,0
11.48.20.313417, -6.993301E-06,-0.0001351128,0,-1.222134,0.2347659,122.2263,47.50046,-122.2169,0.09296004,0,-0.0003559994,0
11.48.20.388421, 0.0002531472,-0.0002271204,0,-1.221406,0.2341119,122.2263,47.50046,-122.2169,0.09292209,0,0.000236705,0
11.48.20.459425, -5.395919E-05,2.943308E-05,0,-1.221561,0.2341967,122.2263,47.50046,-122.2169,0.09300526,0,-0.0005044886,0
11.48.20.528429, 0.000119147,0.0001469906,0,-1.221218,0.2346199,122.2263,47.50046,-122.2169,0.09299238,0,8.481311E-05,0
11.48.20.595433, -0.0002207196,0.0002110567,0,-1.221853,0.2352276,122.2263,47.50046,-122.2169,0.09297761,0,8.959401E-05,0
11.48.20.663437, 7.564722E-05,-5.810599E-05,0,-1.221635,0.2350603,122.2263,47.50046,-122.2169,0.09293888,0,0.0002415475,0
11.48.20.737441, -0.0001529884,-0.000184621,0,-1.222076,0.2345287,122.2263,47.50046,-122.2169,0.09289911,0,0.0002411526,0
11.48.20.803445, 0.0001827739,-0.000254147,0,-1.22155,0.233797,122.2263,47.50046,-122.2169,0.09295835,0,-0.0003526768,0
11.48.20.871449, -0.000165386,8.233083E-06,0,-1.222026,0.2338208,122.2263,47.50046,-122.2169,0.09294447,0,8.422882E-05,0
11.48.20.940453, 2.169008E-05,0.0001281199,0,-1.221963,0.2341896,122.2263,47.50046,-122.2169,0.09293017,0,9.341867E-05,0
11.48.21.009457, -0.0003032525,0.000191962,0,-1.222837,0.2347424,122.2263,47.50046,-122.2169,0.09291542,0,8.947752E-05,0
11.48.21.077460, 2.883216E-05,-7.736516E-05,0,-1.222754,0.2345197,122.2263,47.50046,-122.2169,0.09297524,0,-0.0003562209,0
11.48.21.145464, -0.0002297714,-0.0002064874,0,-1.223415,0.2339252,122.2263,47.50046,-122.2169,0.09293694,0,0.0002322662,0
11.48.21.214468, 0.0001376513,3.249754E-05,0,-1.223019,0.2340187,122.2263,47.50046,-122.2169,0.09287301,0,0.0003944273,0
11.48.21.283472, 2.747351E-05,0.000144788,0,-1.22294,0.2344355,122.2263,47.50046,-122.2169,0.09290645,0,-0.0002028526,0
11.48.21.354476, -0.0001800626,-0.0001062289,0,-1.223458,0.2341297,122.2263,47.50046,-122.2169,0.09296735,0,-0.0003627362,0
11.48.21.421480, 0.0001632548,8.351866E-05,0,-1.222988,0.2343701,122.2263,47.50046,-122.2169,0.09290367,0,0.0003862461,0
11.48.21.489484, -5.521468E-05,-0.0001359095,0,-1.223147,0.2339789,122.2263,47.50046,-122.2169,0.09296273,0,-0.0003516888,0
11.48.21.559488, 0.00029418,6.630833E-05,0,-1.2223,0.2341697,122.2263,47.50046,-122.2169,0.09289874,0,0.0003881402,0
11.48.21.628492, 7.154216E-05,-0.0001486167,0,-1.222094,0.2337418,122.2263,47.50046,-122.2169,0.0929575,0,-0.0003497468,0
11.48.21.694496, -0.0002665388,5.542094E-05,0,-1.222862,0.2339015,122.2263,47.50046,-122.2169,0.09294353,0,8.46668E-05,0
11.48.21.764500, 0.000104913,0.0001512705,0,-1.222559,0.234337,122.2263,47.50046,-122.2169,0.09287973,0,0.0003928503,0
11.48.21.832504, -0.0002039566,-0.0004190012,0,-1.223147,0.2331306,122.2263,47.50046,-122.2169,0.09291305,0,-0.0002021293,0
11.48.21.899507, 3.28426E-07,-8.195276E-05,0,-1.223146,0.2328947,122.2263,47.50046,-122.2169,0.09294848,0,-0.0002082749,0
11.48.21.967511, 0.0001310111,6.393666E-05,0,-1.222768,0.2330787,122.2263,47.50046,-122.2169,0.09288385,0,0.0003920492,0
11.48.22.032515, -0.0001893589,0.0001362839,0,-1.223314,0.2334712,122.2263,47.50046,-122.2169,0.09291828,0,-0.0002013489,0
11.48.22.098519, 0.0001037563,-0.0001341785,0,-1.223015,0.2330847,122.2263,47.50046,-122.2169,0.0929279,0,-5.830915E-05,0
11.48.22.170523, -0.000271346,4.528176E-05,0,-1.223796,0.2332152,122.2263,47.50046,-122.2169,0.09286477,0,0.0003895229,0
11.48.22.243527, 3.607886E-05,-0.0001821935,0,-1.223692,0.2326905,122.2263,47.50046,-122.2169,0.09287297,0,-4.980165E-05,0
11.48.22.308531, -0.0002880619,1.50216E-05,0,-1.224522,0.2327339,122.2263,47.50046,-122.2169,0.09290849,0,-0.0002087748,0
11.48.22.378535, 0.00010171,0.0001057354,0,-1.224229,0.2330383,122.2263,47.50046,-122.2169,0.09294284,0,-0.0002083549,0
11.48.22.455539, -0.0002000189,-0.0001598872,0,-1.224805,0.232578,122.2264,47.50046,-122.2169,0.09285539,0,0.000537129,0
11.48.22.521543, 0.0002032663,2.236698E-05,0,-1.224219,0.2326424,122.2263,47.50046,-122.2169,0.09288763,0,-0.0001956301,0
11.48.22.589547, -0.0001439765,0.0001068945,0,-1.224634,0.2329502,122.2264,47.50046,-122.2169,0.09292307,0,-0.0002083412,0
11.48.22.659551, 0.0001166588,-0.0001602314,0,-1.224298,0.2324888,122.2263,47.50046,-122.2169,0.09293241,0,-5.657949E-05,0
11.48.22.727555, -0.0001625267,0.0003323142,0,-1.224766,0.2334456,122.2264,47.50046,-122.2169,0.0928937,0,0.0002413963,0
11.48.22.795559, 0.0001187132,-4.570472E-05,0,-1.224424,0.233314,122.2264,47.50046,-122.2169,0.09290189,0,-4.970141E-05,0
11.48.22.864563, -0.000132306,-0.0002204446,0,-1.224805,0.2326793,122.2264,47.50046,-122.2169,0.09291238,0,-5.704511E-05,0
11.48.22.934567, 0.0002458773,-2.511342E-06,0,-1.224097,0.232672,122.2263,47.50046,-122.2169,0.09294584,0,-0.0002029352,0
11.48.22.998570, -0.0001560429,9.517826E-05,0,-1.224547,0.2329461,122.2264,47.50046,-122.2169,0.09288252,0,0.0003907276,0
11.48.23.067574, 0.0001293076,-0.0001657105,0,-1.224174,0.232469,122.2263,47.50046,-122.2169,0.09289023,0,-4.672794E-05,0
11.48.23.134578, -9.7333E-05,0.0003307705,0,-1.224454,0.2334213,122.2263,47.50046,-122.2169,0.09294987,0,-0.0003551739,0
11.48.23.201582, 0.0001203154,-4.787006E-05,0,-1.224108,0.2332835,122.2263,47.50046,-122.2169,0.09296086,0,0.0005406454,0
11.48.23.269586, -2.724004E-05,9.055174E-05,0,-1.224186,0.2335442,122.2263,47.50046,-122.2169,0.09294506,0,0.0001024231,0
11.48.23.347590, 0.0003485392,0.0001597947,0,-1.223183,0.2340043,122.2263,47.50046,-122.2169,0.0929285,0,0.0001004468,0
11.48.23.420594, 0.0001844097,0.0002027764,0,-1.222652,0.234588,122.2263,47.50046,-122.2169,0.09291332,0,9.866221E-05,0
11.48.23.497599, -1.088624E-05,-7.46539E-05,0,-1.222683,0.234373,122.2263,47.50046,-122.2169,0.09302055,0,-0.0006503909,0
11.48.23.576603, 0.0002488753,-0.000207262,0,-1.221967,0.2337762,122.2263,47.50046,-122.2169,0.09303136,0,-5.979518E-05,0
11.48.23.654608, -0.0001385419,2.944637E-05,0,-1.222366,0.2338609,122.2263,47.50046,-122.2169,0.09296633,0,0.0003944586,0
11.48.23.730612, 0.00017253,0.0004530315,0,-1.221869,0.2351652,122.2263,47.50046,-122.2169,0.09297483,0,-4.491385E-05,0
11.48.23.806617, -5.176125E-05,5.220329E-05,0,-1.222018,0.2353156,122.2263,47.50046,-122.2169,0.09298381,0,-5.446203E-05,0
11.48.23.883621, 0.0002383862,-0.0001261464,0,-1.221332,0.2349524,122.2263,47.50046,-122.2169,0.09299322,0,-5.049583E-05,0
11.48.23.960625, 3.257213E-06,-0.0002165063,0,-1.221322,0.234329,122.2263,47.50046,-122.2169,0.09300199,0,-5.323889E-05,0
11.48.24.035630, -0.0003001267,4.026816E-05,0,-1.222186,0.2344449,122.2263,47.50046,-122.2169,0.09303696,0,-0.0002054548,0
11.48.24.113634, -3.351562E-05,-0.0001546764,0,-1.222283,0.2339996,122.2263,47.50046,-122.2169,0.09294755,0,0.0005423294,0
11.48.24.194639, 0.0001769332,6.034505E-05,0,-1.221773,0.2341733,122.2263,47.50046,-122.2169,0.09297996,0,-0.0001899026,0
11.48.24.269643, -0.0001407756,0.0001625172,0,-1.222179,0.2346413,122.2263,47.50046,-122.2169,0.09301376,0,-0.0002050578,0
11.48.24.344647, 0.0001466814,-9.262607E-05,0,-1.221757,0.2343745,122.2263,47.50046,-122.2169,0.09302359,0,-5.296057E-05,0
11.48.24.420652, -0.0001803612,9.811795E-05,0,-1.222276,0.2346571,122.2263,47.50046,-122.2169,0.09305705,0,-0.0002029241,0
11.48.24.500656, 7.436355E-05,-0.0001228985,0,-1.222062,0.2343032,122.2263,47.50046,-122.2169,0.09296835,0,0.0005445726,0
11.48.24.577661, -0.0002271488,8.250491E-05,0,-1.222716,0.2345409,122.2263,47.50046,-122.2169,0.0930004,0,-0.0001944166,0
11.48.24.654665, 7.990851E-05,-0.0001315523,0,-1.222485,0.234162,122.2263,47.50046,-122.2169,0.09301031,0,-5.338963E-05,0
11.48.24.730669, -0.0001565766,-0.0002380887,0,-1.222936,0.2334766,122.2263,47.50046,-122.2169,0.09301917,0,-5.373652E-05,0
11.48.24.805674, 0.0001330472,0.00032246,0,-1.222553,0.2344051,122.2263,47.50046,-122.2169,0.0930285,0,-5.000994E-05,0
11.48.24.883678, -5.160162E-05,-0.0003402872,0,-1.222702,0.2334254,122.2263,47.50046,-122.2169,0.09291403,0,0.0006943238,0
11.48.24.958682, 0.0003900792,-3.699751E-05,0,-1.221579,0.2333187,122.2263,47.50046,-122.2169,0.09299511,0,-0.0004852245,0
11.48.25.034687, 0.0002317474,9.677501E-05,0,-1.220912,0.2335973,122.2263,47.50046,-122.2169,0.09297973,0,9.33424E-05,0
11.48.25.108691, -7.234709E-07,-0.0001480447,0,-1.220913,0.233171,122.2263,47.50046,-122.2169,0.09298889,0,-4.890547E-05,0
11.48.25.185695, 0.0003002462,-0.000269805,0,-1.220049,0.2323941,122.2263,47.50046,-122.2169,0.09299669,0,-4.728751E-05,0
11.48.25.267700, 7.371602E-05,-0.0003444664,0,-1.219837,0.2314023,122.2263,47.50046,-122.2169,0.09300601,0,-4.988681E-05,0
11.48.25.343704, -3.543933E-05,-9.026995E-05,0,-1.219939,0.2311424,122.2263,47.50046,-122.2169,0.09299003,0,9.689092E-05,0
11.48.25.420709, 0.000373586,1.894636E-05,0,-1.218863,0.2311969,122.2263,47.50046,-122.2169,0.09297378,0,0.0001044993,0
11.48.25.496713, 0.0002543997,7.024028E-05,0,-1.218131,0.2313991,122.2263,47.50046,-122.2169,0.09295675,0,0.0001032419,0
11.48.25.572718, 6.432414E-05,-0.0002140875,0,-1.217945,0.2307827,122.2263,47.50046,-122.2169,0.09296568,0,-4.748844E-05,0
11.48.25.649722, -0.0001308974,0.0002669242,0,-1.218322,0.2315513,122.2263,47.50046,-122.2169,0.09292496,0,0.000246989,0
11.48.25.725726, 0.0002183541,-0.0001210246,0,-1.217694,0.2312028,122.2263,47.50046,-122.2169,0.09293303,0,-4.315032E-05,0
11.48.25.803731, 3.214336E-05,-0.000305537,0,-1.217601,0.2303231,122.2263,47.50046,-122.2169,0.09294123,0,-4.972725E-05,0
11.48.25.879735, -0.0001598338,0.0002139542,0,-1.218061,0.2309391,122.2263,47.50046,-122.2169,0.09290161,0,0.0002469546,0
11.48.25.954739, 0.0003255516,0.0001537554,0,-1.217124,0.2313817,122.2263,47.50046,-122.2169,0.09298262,0,-0.0004913636,0
11.48.26.027744, 7.844474E-06,0.0001368529,0,-1.217102,0.2317757,122.2263,47.50046,-122.2169,0.09296813,0,9.453563E-05,0
11.48.26.105748, -0.0001624588,-0.0001741354,0,-1.217569,0.2312744,122.2263,47.50046,-122.2169,0.09297629,0,-4.953333E-05,0
11.48.26.182752, 7.866495E-05,-1.519091E-05,0,-1.217343,0.2312306,122.2263,47.50046,-122.2169,0.09296037,0,0.0001022763,0
11.48.26.258757, -0.0002035046,5.584068E-05,0,-1.217929,0.2313915,122.2263,47.50046,-122.2169,0.0929437,0,0.0001011627,0
11.48.26.344762, 0.0001547042,-0.0002204651,0,-1.217483,0.2307566,122.2263,47.50046,-122.2169,0.09295224,0,-4.511076E-05,0
11.48.26.423766, -0.0001379468,-4.891755E-05,0,-1.217881,0.2306159,122.2263,47.50046,-122.2169,0.09293572,0,0.0001001813,0
11.48.26.501771, 8.066292E-05,0.0006508483,0,-1.217649,0.2324897,122.2263,47.50046,-122.2169,0.09287016,0,0.0004042913,0
11.48.26.581775, -0.0001522331,0.0003911724,0,-1.218087,0.233616,122.2263,47.50046,-122.2169,0.09295117,0,-0.0004913592,0
11.48.26.663780, 7.262507E-05,0.000300501,0,-1.217878,0.2344812,122.2263,47.50046,-122.2169,0.09293635,0,9.640906E-05,0
11.48.26.743785, -0.0002253253,0.000280235,0,-1.218526,0.2352881,122.2263,47.50046,-122.2169,0.09291955,0,0.0001019088,0
11.48.26.820789, 5.560786E-05,0.0002921227,0,-1.218366,0.2361291,122.2263,47.50046,-122.2169,0.09300186,0,-0.0004927353,0
11.48.26.897793, -0.0002541976,0.000317101,0,-1.219098,0.2370422,122.2263,47.50046,-122.2169,0.09298656,0,9.278052E-05,0
11.48.26.975798, 6.243334E-05,3.75242E-05,0,-1.218918,0.2371503,122.2263,47.50046,-122.2169,0.09294572,0,0.0002542228,0
11.48.27.054802, -0.0001343464,-8.692268E-05,0,-1.219305,0.2369,122.2263,47.50046,-122.2169,0.09290383,0,0.0002541155,0
11.48.27.109805, -0.0001343464,-8.692268E-05,0,-1.219305,0.2369,122.2263,47.50046,-122.2169,0.09290383,0,0.0002541155,0
11.48.27.136807, -0.0001343464,-8.692268E-05,0,-1.219305,0.2369,122.2263,47.50046,-122.2169,0.09290383,0,0.0002541155,0
11.48.27.163809, -0.0001343464,-8.692268E-05,0,-1.219305,0.2369,122.2263,47.50046,-122.2169,0.09290383,0,0.0002541155,0
11.48.27.189810, -0.0001343464,-8.692268E-05,0,-1.219305,0.2369,122.2263,47.50046,-122.2169,0.09290383,0,0.0002541155,0
11.48.27.216812, -0.0001343464,-8.692268E-05,0,-1.219305,0.2369,122.2263,47.50046,-122.2169,0.09290383,0,0.0002541155,0
